candidate_id,kind,params,complexity,train_accuracy,train_macro_f1,train_balanced_accuracy,train_recall_range,val_accuracy,val_macro_f1,val_balanced_accuracy,val_recall_range,val_min_recall
5487,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8077094474153297,0.8088235294117647,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5488,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.84375,0.8216577540106952,0.84375,0.625,0.375
5489,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.8125,0.7919191919191919,0.8125,0.625,0.375
5490,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5491,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7897010647010647,0.7941176470588236,0.2941176470588235,0.8125,0.7904077540106952,0.8125,0.625,0.375
5492,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5493,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5494,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5495,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5496,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8088235294117647,0.8077094474153297,0.8088235294117647,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5497,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7759042033235581,0.7794117647058824,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5498,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5499,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8077094474153297,0.8088235294117647,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5500,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5501,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7919372294372294,0.7941176470588236,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5502,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [23, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
5503,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7897010647010647,0.7941176470588236,0.2941176470588235,0.78125,0.7585858585858586,0.78125,0.625,0.375
5504,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5505,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8235294117647058,0.8218479437229437,0.8235294117647058,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5506,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5507,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [23, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.8088235294117647,0.8059221244705115,0.8088235294117647,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
5508,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7941176470588235,0.7934491978609626,0.7941176470588235,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5509,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7620265151515151,0.7647058823529411,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5510,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5511,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7934491978609626,0.7941176470588235,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5512,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5513,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 50, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5514,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5515,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7479946524064172,0.75,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5516,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5517,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5518,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5519,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5520,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [27, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7941176470588235,0.7934491978609626,0.7941176470588235,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5521,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7620265151515151,0.7647058823529411,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5522,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5523,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7941176470588235,0.7934491978609626,0.7941176470588235,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5524,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5525,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [27, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7778520499108734,0.7794117647058824,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5526,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [28, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5527,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7479946524064172,0.75,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5528,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5529,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7794117647058824,0.7789908008658009,0.7794117647058824,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5530,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5531,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [28, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7635918003565062,0.7647058823529411,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5532,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5533,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7337344028520498,0.7352941176470589,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5534,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5535,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5536,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5537,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5538,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5539,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7337344028520498,0.7352941176470589,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5540,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5541,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5542,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.8125,0.7904077540106952,0.8125,0.625,0.375
5543,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.78125,0.7609959893048128,0.78125,0.625,0.375
5544,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [29, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5545,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7337344028520498,0.7352941176470589,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5546,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5547,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7647058823529411,0.7642554578038449,0.7647058823529411,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5548,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.78125,0.7585858585858586,0.78125,0.625,0.375
5549,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [29, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7490800865800866,0.75,0.17647058823529405,0.75,0.7297459893048128,0.75,0.625,0.375
5550,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.75,0.7491605241605241,0.75,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5551,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7191693722943723,0.7205882352941176,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5552,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5553,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7491605241605241,0.75,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5554,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5555,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 30, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5556,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.75,0.7491605241605241,0.75,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5557,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7191693722943723,0.7205882352941176,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5558,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5559,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7491605241605241,0.75,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5560,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.8125,0.7904077540106952,0.8125,0.625,0.375
5561,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 5], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.78125,0.7609959893048128,0.78125,0.625,0.375
5562,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",2,0.75,0.7491605241605241,0.75,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
5563,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7205882352941176,0.7191693722943723,0.7205882352941176,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5564,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5565,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.75,0.7491605241605241,0.75,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5566,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.78125,0.7585858585858586,0.78125,0.625,0.375
5567,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": [30, 0, 150, 10], ""arr"": [11, 0, 10], ""nsr"": null}",3,0.7352941176470589,0.7342375366568914,0.7352941176470589,0.23529411764705876,0.75,0.7297459893048128,0.75,0.625,0.375
5568,guarded_rule,"{""aff_persistent"": null, ""aff_quiet"": null, ""arr"": [11, 1000, 0], ""nsr"": null}",1,0.7205882352941176,0.7175324675324675,0.7205882352941176,0.2941176470588235,0.8125,0.7919191919191919,0.8125,0.625,0.375
5569,guarded_rule,"{""aff_persistent"": [8, 3, 500], ""aff_quiet"": null, ""arr"": [11, 1000, 0], ""nsr"": null}",2,0.6911764705882353,0.689712918660287,0.6911764705882353,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5570,guarded_rule,"{""aff_persistent"": [8, 3, 2000], ""aff_quiet"": null, ""arr"": [11, 1000, 0], ""nsr"": null}",2,0.7058823529411765,0.703657262277952,0.7058823529411764,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5571,guarded_rule,"{""aff_persistent"": [8, 3, 2500], ""aff_quiet"": null, ""arr"": [11, 1000, 0], ""nsr"": null}",2,0.7205882352941176,0.7175324675324675,0.7205882352941176,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5572,guarded_rule,"{""aff_persistent"": [18, 3, 500], ""aff_quiet"": null, ""arr"": [11, 1000, 0], ""nsr"": null}",2,0.7058823529411765,0.703657262277952,0.7058823529411764,0.2941176470588235,0.84375,0.8216577540106952,0.84375,0.625,0.375
5573,guarded_rule,"{""aff_persistent"": [20, 3, 500], ""aff_quiet"": null, ""arr"": [11, 1000, 0], ""nsr"": null}",2,0.7058823529411765,0.703657262277952,0.7058823529411764,0.2941176470588235,0.8125,0.7919191919191919,0.8125,0.625,0.375
